rmse,position,seed
0.7374992370605469,CB,42
0.9459779858589172,FS,42
1.7713507413864136,SS,42
0.8425591588020325,CB,42
0.9254324436187744,FS,42
0.8936778903007507,CB,42
0.17980675399303436,SS,42
0.9755076766014099,CB,42
1.0967234373092651,FS,42
0.9148530960083008,CB,42
0.25281253457069397,FS,42
0.9602723717689514,SS,42
1.145681619644165,CB,42
1.0400357246398926,FS,42
1.9870473146438599,CB,42
1.9680299758911133,FS,42
1.0420575141906738,SS,42
0.5692404508590698,CB,42
1.0822933912277222,FS,42
2.005424976348877,CB,42
1.263715386390686,FS,42
3.0698161125183105,SS,42
1.1587773561477661,CB,42
1.678206205368042,CB,42
0.7117993831634521,SS,42
0.47444939613342285,CB,42
0.7339938282966614,CB,42
0.29323843121528625,FS,42
0.8661220073699951,FS,42
3.6656100749969482,CB,42
1.0585784912109375,CB,42
0.8973475098609924,CB,42
2.2006847858428955,CB,42
2.9654977321624756,FS,42
0.4398690164089203,CB,42
0.5522045493125916,SS,42
0.24462154507637024,CB,42
0.6889165043830872,CB,42
0.33092811703681946,FS,42
3.2319552898406982,CB,42
3.173170566558838,CB,42
3.803609848022461,CB,42
3.0877504348754883,CB,42
6.012234210968018,FS,42
0.13211490213871002,CB,42
0.5327075719833374,SS,42
0.12414798140525818,CB,42
0.8423941731452942,CB,42
0.5403927564620972,FS,42
6.061608791351318,CB,42
5.639840126037598,CB,42
6.06622838973999,CB,42
3.6698780059814453,FS,42
4.547213077545166,CB,42
5.294521331787109,CB,42
6.5639824867248535,CB,42
1.1672283411026,CB,42
0.22728005051612854,CB,42
0.7971241474151611,CB,42
0.5116520524024963,CB,42
0.40608930587768555,CB,42
0.900685727596283,FS,42
1.4038918018341064,CB,42
0.30328303575515747,SS,42
0.5359247922897339,CB,42
2.6407101154327393,CB,42
1.4394819736480713,FS,42
1.6431492567062378,CB,42
0.6542725563049316,SS,42
0.9054736495018005,CB,42
0.9929407238960266,CB,42
0.32575076818466187,FS,42
0.21324777603149414,CB,42
0.19977998733520508,CB,42
1.2016452550888062,CB,42
0.5702582597732544,CB,42
0.6539138555526733,FS,42
0.492769330739975,CB,42
4.831237316131592,CB,42
1.2154864072799683,CB,42
1.2177565097808838,CB,42
1.6776556968688965,SS,42
1.6813169717788696,CB,42
0.8270769715309143,CB,42
0.4668404459953308,FS,42
0.5311508178710938,CB,42
0.49410825967788696,CB,42
0.855478048324585,CB,42
1.2195351123809814,FS,42
4.907567501068115,CB,42
3.6677262783050537,CB,42
2.435608386993408,CB,42
4.395852565765381,FS,42
1.8876278400421143,CB,42
0.021979372948408127,CB,42
2.128915309906006,CB,42
2.729520082473755,CB,42
0.8402064442634583,CB,42
3.5734732151031494,FS,42
5.059808731079102,CB,42
7.839484691619873,SS,42
4.947774887084961,CB,42
2.9947128295898438,CB,42
7.308235168457031,FS,42
1.112514615058899,CB,42
1.1970762014389038,SS,42
3.3162107467651367,CB,42
2.3102543354034424,CB,42
2.3132364749908447,FS,42
0.22987408936023712,CB,42
0.8828364610671997,CB,42
0.2853681147098541,CB,42
2.457501173019409,FS,42
0.18304923176765442,CB,42
0.3155083954334259,CB,42
0.926937997341156,CB,42
0.3235552906990051,FS,42
0.5128120183944702,CB,42
0.9381248950958252,CB,42
0.6389353275299072,CB,42
0.7830675840377808,CB,42
0.655678391456604,FS,42
1.2167760133743286,CB,42
0.4674321413040161,CB,42
0.6554953455924988,CB,42
0.34033021330833435,CB,42
1.3858311176300049,FS,42
1.214959979057312,CB,42
0.4236236810684204,CB,42
0.5659395456314087,CB,42
0.4366699457168579,CB,42
0.47405171394348145,FS,42
0.5123265385627747,CB,42
0.371321439743042,CB,42
0.5780213475227356,CB,42
1.6342231035232544,CB,42
0.7676810026168823,CB,42
0.580018937587738,FS,42
0.8248260021209717,CB,42
0.761562168598175,SS,42
